table_name	business_module	ordinal	column_name	mysql_type	base_type	nullable	default	auto_increment	primary_key	index	unique_index	foreign_key_target	source_description	usage_note	source_file	source_line
llx_expeditiondet_extrafields	发货	3	fk_object	integer	integer	NO		N	N	uk_expeditiondet_extrafields	uk_expeditiondet_extrafields		object id	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：object id	htdocs/install/mysql/tables/llx_expeditiondet_extrafields.sql	23
llx_expeditiondet_extrafields	发货	4	import_key	varchar(14)	varchar	YES		N	N				import key	导入批次/外部导入键；源码注释：import key	htdocs/install/mysql/tables/llx_expeditiondet_extrafields.sql	24
llx_expensereport	费用报告	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_expensereport.sql	20
llx_expensereport	费用报告	2	ref	varchar(50)	varchar	NO		N	N	idx_expensereport_uk_ref	idx_expensereport_uk_ref			业务参考号/单号	htdocs/install/mysql/tables/llx_expensereport.sql	21
llx_expensereport	费用报告	3	entity	integer	integer	NO	1	N	N	idx_expensereport_uk_ref	idx_expensereport_uk_ref		multi company id	多实体/多公司隔离标识；源码注释：multi company id	htdocs/install/mysql/tables/llx_expensereport.sql	22
llx_expensereport	费用报告	4	ref_number_int	integer	integer	YES	NULL	N	N					代码/参考号字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	23
llx_expensereport	费用报告	5	ref_ext	integer	integer	YES		N	N					代码/参考号字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	24
llx_expensereport	费用报告	6	total_ht	double(24,8)	double	YES	0	N	N					未含税总额	htdocs/install/mysql/tables/llx_expensereport.sql	25
llx_expensereport	费用报告	7	total_tva	double(24,8)	double	YES	0	N	N					税额总计	htdocs/install/mysql/tables/llx_expensereport.sql	26
llx_expensereport	费用报告	8	localtax1	double(24,8)	double	YES	0	N	N				amount total localtax1	金额、价格或税费字段；源码注释：amount total localtax1	htdocs/install/mysql/tables/llx_expensereport.sql	27
llx_expensereport	费用报告	9	localtax2	double(24,8)	double	YES	0	N	N				amount total localtax2	金额、价格或税费字段；源码注释：amount total localtax2	htdocs/install/mysql/tables/llx_expensereport.sql	28
llx_expensereport	费用报告	10	total_ttc	double(24,8)	double	YES	0	N	N					含税总额	htdocs/install/mysql/tables/llx_expensereport.sql	29
llx_expensereport	费用报告	11	date_debut	date	date	NO		N	N	idx_expensereport_date_debut				日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	30
llx_expensereport	费用报告	12	date_fin	date	date	NO		N	N	idx_expensereport_date_fin				日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	31
llx_expensereport	费用报告	13	date_create	datetime	datetime	NO		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	32
llx_expensereport	费用报告	14	date_valid	datetime	datetime	YES		N	N					审核/生效日期	htdocs/install/mysql/tables/llx_expensereport.sql	33
llx_expensereport	费用报告	15	date_approve	datetime	datetime	YES		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	34
llx_expensereport	费用报告	16	date_refuse	datetime	datetime	YES		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	35
llx_expensereport	费用报告	17	date_cancel	datetime	datetime	YES		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	36
llx_expensereport	费用报告	18	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_expensereport.sql	37
llx_expensereport	费用报告	19	fk_user_author	integer	integer	NO		N	N	idx_expensereport_fk_user_author			not the user author but the user the expense report is for	创建人/制单人用户 ID；源码注释：not the user author but the user the expense report is for	htdocs/install/mysql/tables/llx_expensereport.sql	38
llx_expensereport	费用报告	20	fk_user_creat	integer	integer	YES	NULL	N	N				the use author	创建人用户 ID；源码注释：the use author	htdocs/install/mysql/tables/llx_expensereport.sql	39
llx_expensereport	费用报告	21	fk_user_modif	integer	integer	YES	NULL	N	N					最后修改人用户 ID	htdocs/install/mysql/tables/llx_expensereport.sql	40
llx_expensereport	费用报告	22	fk_user_valid	integer	integer	YES	NULL	N	N	idx_expensereport_fk_user_valid				审核/验证人用户 ID	htdocs/install/mysql/tables/llx_expensereport.sql	41
llx_expensereport	费用报告	23	fk_user_validator	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	42
llx_expensereport	费用报告	24	fk_user_approve	integer	integer	YES	NULL	N	N	idx_expensereport_fk_user_approve				外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	43
llx_expensereport	费用报告	25	fk_user_refuse	integer	integer	YES	NULL	N	N	idx_expensereport_fk_refuse				外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	44
llx_expensereport	费用报告	26	fk_user_cancel	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	45
llx_expensereport	费用报告	27	fk_statut	integer	integer	NO		N	N	idx_expensereport_fk_statut			1=brouillon, 2=validated (waiting approval), 4=canceled, 5=approved, 6=paid, 99=refused	状态码；源码注释：1=brouillon, 2=validated (waiting approval), 4=canceled, 5=approved, 6=paid, 99=refused	htdocs/install/mysql/tables/llx_expensereport.sql	46
llx_expensereport	费用报告	28	fk_c_paiement	integer	integer	YES	NULL	N	N				deprecated	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：deprecated	htdocs/install/mysql/tables/llx_expensereport.sql	47
llx_expensereport	费用报告	29	paid	smallint	smallint	NO	0	N	N				deprecated (status is used instead)	字段 paid；源码注释：deprecated (status is used instead)	htdocs/install/mysql/tables/llx_expensereport.sql	48
llx_expensereport	费用报告	30	note_public	text	text	YES		N	N					公开备注	htdocs/install/mysql/tables/llx_expensereport.sql	49
llx_expensereport	费用报告	31	note_private	text	text	YES		N	N					内部备注	htdocs/install/mysql/tables/llx_expensereport.sql	50
llx_expensereport	费用报告	32	detail_refuse	varchar(255)	varchar	YES	NULL	N	N					字段 detail_refuse（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	51
llx_expensereport	费用报告	33	detail_cancel	varchar(255)	varchar	YES	NULL	N	N					字段 detail_cancel（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	52
llx_expensereport	费用报告	34	integration_compta	integer	integer	YES	NULL	N	N				not used	比例/百分比字段；源码注释：not used	htdocs/install/mysql/tables/llx_expensereport.sql	53
llx_expensereport	费用报告	35	fk_bank_account	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	54
llx_expensereport	费用报告	36	model_pdf	varchar(255)	varchar	YES	NULL	N	N					字段 model_pdf（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	55
llx_expensereport	费用报告	37	last_main_doc	varchar(255)	varchar	YES		N	N				relative filepath+filename of last main generated document	字段 last_main_doc；源码注释：relative filepath+filename of last main generated document	htdocs/install/mysql/tables/llx_expensereport.sql	56
llx_expensereport	费用报告	38	fk_multicurrency	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	58
llx_expensereport	费用报告	39	multicurrency_code	varchar(3)	varchar	YES		N	N					代码/参考号字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	59
llx_expensereport	费用报告	40	multicurrency_tx	double(24,8)	double	YES	1	N	N					字段 multicurrency_tx（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	60
llx_expensereport	费用报告	41	multicurrency_total_ht	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	61
llx_expensereport	费用报告	42	multicurrency_total_tva	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	62
llx_expensereport	费用报告	43	multicurrency_total_ttc	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport.sql	63
llx_expensereport	费用报告	44	import_key	varchar(14)	varchar	YES		N	N					导入批次/外部导入键	htdocs/install/mysql/tables/llx_expensereport.sql	65
llx_expensereport	费用报告	45	extraparams	varchar(255)	varchar	YES		N	N				for other parameters with json format	扩展参数/结构化文本；源码注释：for other parameters with json format	htdocs/install/mysql/tables/llx_expensereport.sql	66
llx_expensereport_det	费用报告	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_expensereport_det.sql	21
llx_expensereport_det	费用报告	2	fk_expensereport	integer	integer	NO		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport_det.sql	22
llx_expensereport_det	费用报告	3	docnumber	varchar(128)	varchar	YES		N	N				To store a ref of a accounting doc (piece)	字段 docnumber；源码注释：To store a ref of a accounting doc (piece)	htdocs/install/mysql/tables/llx_expensereport_det.sql	23
llx_expensereport_det	费用报告	4	fk_c_type_fees	integer	integer	NO		N	N				Type of expense	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：Type of expense	htdocs/install/mysql/tables/llx_expensereport_det.sql	24
llx_expensereport_det	费用报告	5	fk_c_exp_tax_cat	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport_det.sql	25
llx_expensereport_det	费用报告	6	fk_projet	integer	integer	YES		N	N				Id of project	关联项目 ID；源码注释：Id of project	htdocs/install/mysql/tables/llx_expensereport_det.sql	26
llx_expensereport_det	费用报告	7	comments	text	text	NO		N	N					备注/说明字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport_det.sql	27
llx_expensereport_det	费用报告	8	product_type	integer	integer	YES	-1	N	N					字段 product_type（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport_det.sql	28
llx_expensereport_det	费用报告	9	qty	real	real	NO		N	N					数量	htdocs/install/mysql/tables/llx_expensereport_det.sql	29
llx_expensereport_det	费用报告	10	subprice	double(24,8)	double	NO	0	N	N				unit price HT (example 100)	金额、价格或税费字段；源码注释：unit price HT (example 100)	htdocs/install/mysql/tables/llx_expensereport_det.sql	30
llx_expensereport_det	费用报告	11	subprice_ttc	double(24,8)	double	YES	0	N	N				unit price if price was entered including tax	金额、价格或税费字段；源码注释：unit price if price was entered including tax	htdocs/install/mysql/tables/llx_expensereport_det.sql	31
llx_expensereport_det	费用报告	12	value_unit	double(24,8)	double	NO		N	N				P.U. TTC (example 120)	字段 value_unit；源码注释：P.U. TTC (example 120)	htdocs/install/mysql/tables/llx_expensereport_det.sql	32
llx_expensereport_det	费用报告	13	remise_percent	real	real	YES		N	N					比例/百分比字段（基于字段名推断）	htdocs/install/mysql/tables/llx_expensereport_det.sql	33
llx_expensereport_det	费用报告	14	vat_src_code	varchar(10)	varchar	YES	''	N	N				Vat code used as source of vat fields. Not strict foreign key here.	代码/参考号字段；源码注释：Vat code used as source of vat fields. Not strict foreign key here.	htdocs/install/mysql/tables/llx_expensereport_det.sql	34
llx_expensereport_det	费用报告	15	tva_tx	double(7,4)	double	YES		N	N				Vat rate	字段 tva_tx；源码注释：Vat rate	htdocs/install/mysql/tables/llx_expensereport_det.sql	35
llx_expensereport_det	费用报告	16	localtax1_tx	double(7,4)	double	YES	0	N	N				localtax1 rate	金额、价格或税费字段；源码注释：localtax1 rate	htdocs/install/mysql/tables/llx_expensereport_det.sql	36
llx_expensereport_det	费用报告	17	localtax1_type	varchar(10)	varchar	YES		N	N				localtax1 type	金额、价格或税费字段；源码注释：localtax1 type	htdocs/install/mysql/tables/llx_expensereport_det.sql	37
llx_expensereport_det	费用报告	18	localtax2_tx	double(7,4)	double	YES	0	N	N				localtax2 rate	金额、价格或税费字段；源码注释：localtax2 rate	htdocs/install/mysql/tables/llx_expensereport_det.sql	38
llx_expensereport_det	费用报告	19	localtax2_type	varchar(10)	varchar	YES		N	N				localtax2 type	金额、价格或税费字段；源码注释：localtax2 type	htdocs/install/mysql/tables/llx_expensereport_det.sql	39
llx_expensereport_det	费用报告	20	total_ht	double(24,8)	double	NO	0	N	N					未含税总额	htdocs/install/mysql/tables/llx_expensereport_det.sql	40
llx_expensereport_det	费用报告	21	total_tva	double(24,8)	double	NO	0	N	N					税额总计	htdocs/install/mysql/tables/llx_expensereport_det.sql	41
llx_expensereport_det	费用报告	22	total_localtax1	double(24,8)	double	YES	0	N	N				Total LocalTax1 for total quantity of line	金额、价格或税费字段；源码注释：Total LocalTax1 for total quantity of line	htdocs/install/mysql/tables/llx_expensereport_det.sql	42
llx_expensereport_det	费用报告	23	total_localtax2	double(24,8)	double	YES	0	N	N				total LocalTax2 for total quantity of line	金额、价格或税费字段；源码注释：total LocalTax2 for total quantity of line	htdocs/install/mysql/tables/llx_expensereport_det.sql	43
